Year,League,Name,Age,Team,G,PA,AB,R,H,2B,3B,HR,RBI,BB,SO,Hits/AB,OBP,SLG,OPS,TB
2008,AL,Alex Rodriguez,32,NYY,138,594,510,104,154,33,0,35,103,65,117,0.302,0.392,0.573,0.965,292
2008,AL,Francisco Rodriguez,26,LAA,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Ivan Rodriguez,36,DET,82,328,302,33,89,16,3,5,32,19,52,0.295,0.338,0.417,0.756,126
2008,AL,Ivan Rodriguez,36,NYY,33,101,96,11,21,4,0,2,3,4,15,0.219,0.257,0.323,0.58,31
2008,AL,Sean Rodriguez,23,LAA,59,187,167,18,34,8,1,3,10,14,55,0.204,0.276,0.317,0.593,53
2008,AL,Kenny Rogers,43,DET,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Scott Rolen,33,TOR,115,467,408,58,107,30,3,11,50,46,71,0.262,0.349,0.431,0.78,176
2008,AL,Carlos Rosa,23,KCR,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,David Ross,31,BOS,8,9,8,1,1,0,0,0,0,0,3,0.125,0.125,0.125,0.25,1
2008,AL,Ryan Rowland-Smith,25,SEA,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Justin Ruggiano,26,TBR,45,81,76,9,15,4,0,2,7,4,27,0.197,0.247,0.329,0.576,25
2008,AL,Randy Ruiz,30,MIN,22,68,62,13,17,2,0,1,7,6,21,0.274,0.338,0.355,0.693,22
2008,AL,Josh Rupe,25,TEX,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Adam Russell,25,CHW,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,B.J. Ryan,32,TOR,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Dusty Ryan,23,DET,15,50,44,6,14,2,0,2,7,5,13,0.318,0.38,0.5,0.88,22
2008,AL,CC Sabathia,27,CLE,1,3,3,1,1,0,0,1,1,0,2,0.333,0.333,1.333,1.667,4
2008,AL,Oscar Salazar,30,BAL,34,94,81,13,23,3,0,5,15,12,13,0.284,0.372,0.506,0.879,41
2008,AL,Jarrod Saltalamacchia,23,TEX,61,230,198,27,50,13,0,3,26,31,74,0.253,0.352,0.364,0.716,72
2008,AL,Freddy Sandoval,25,LAA,6,7,6,0,1,0,0,0,0,1,0,0.167,0.286,0.167,0.452,1
2008,AL,Ervin Santana,25,LAA,2,6,6,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Ramon Santiago,28,DET,58,156,124,30,35,6,2,4,18,22,17,0.282,0.411,0.46,0.87,57
2008,AL,Omir Santos,27,BAL,11,10,10,0,1,0,0,0,0,0,2,0.1,0.1,0.1,0.2,1
2008,AL,Dane Sardinha,29,DET,17,49,44,2,7,0,1,0,3,4,11,0.159,0.229,0.205,0.434,9
2008,AL,Dennis Sarfate,27,BAL,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Joe Saunders,27,LAA,2,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Luke Scott,30,BAL,148,536,475,67,122,29,2,23,65,53,102,0.257,0.336,0.472,0.807,224
2008,AL,Marco Scutaro,32,TOR,145,592,517,76,138,23,1,7,60,57,65,0.267,0.341,0.356,0.697,184
2008,AL,Bobby Seay,30,DET,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Richie Sexson,33,SEA,74,292,252,27,55,8,0,11,30,37,76,0.218,0.315,0.381,0.696,96
2008,AL,Richie Sexson,33,NYY,22,35,28,2,7,1,0,1,6,6,10,0.25,0.371,0.393,0.764,11
2008,AL,Ryan Shealy,28,KCR,20,79,73,12,22,1,0,7,20,5,19,0.301,0.354,0.603,0.957,44
2008,AL,Gary Sheffield,39,DET,114,482,418,52,94,16,0,19,57,58,83,0.225,0.326,0.4,0.725,167
2008,AL,Chris Shelton,28,TEX,41,117,97,14,21,5,0,2,11,17,33,0.216,0.333,0.33,0.663,32
2008,AL,George Sherrill,31,BAL,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,James Shields,26,TBR,2,5,4,2,1,0,0,0,1,1,0,0.25,0.4,0.25,0.65,1
2008,AL,Scot Shields,32,LAA,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Kelly Shoppach,28,CLE,112,403,352,67,92,27,0,21,55,36,133,0.261,0.348,0.517,0.865,182
2008,AL,Carlos Silva,29,SEA,2,4,4,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,AL,Grady Sizemore,25,CLE,157,745,634,101,170,39,5,33,90,98,130,0.268,0.374,0.502,0.876,318
2008,AL,Kevin Slowey,24,MIN,4,8,8,1,2,1,0,0,2,0,1,0.25,0.25,0.375,0.625,3
2008,AL,Greg Smith,24,OAK,2,3,2,0,1,0,0,0,0,0,1,0.5,0.5,0.5,1,1
2008,AL,Jason Smith,30,KCR,22,28,28,6,6,2,0,0,1,0,12,0.214,0.214,0.286,0.5,8
2008,AL,Travis Snider,20,TOR,24,80,73,9,22,6,0,2,13,5,23,0.301,0.338,0.466,0.803,34
2008,AL,Andy Sonnanstine,25,TBR,3,9,5,2,2,0,0,0,0,2,3,0.4,0.571,0.4,0.971,2
2008,AL,Joakim Soria,24,KCR,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jeremy Sowers,25,CLE,2,3,1,0,0,0,0,0,0,1,1,0,0.5,0,0.5,0
2008,AL,Denard Span,24,MIN,93,411,347,70,102,16,7,6,47,50,60,0.294,0.387,0.432,0.819,150
2008,AL,Justin Speier,34,LAA,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Matt Stairs,40,TOR,105,368,320,42,80,11,1,11,44,41,87,0.25,0.342,0.394,0.736,126
2008,AL,Chris Stewart,26,NYY,1,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Shannon Stewart,34,TOR,52,200,175,14,42,4,2,1,14,22,18,0.24,0.325,0.303,0.628,53
2008,AL,Huston Street,24,OAK,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Ichiro Suzuki,34,SEA,162,749,686,103,213,20,7,6,42,51,65,0.31,0.361,0.386,0.747,265
2008,AL,Kurt Suzuki,24,OAK,148,588,530,54,148,25,1,7,42,44,69,0.279,0.346,0.37,0.716,196
2008,AL,Mike Sweeney,34,OAK,42,136,126,13,36,8,0,2,12,7,6,0.286,0.331,0.397,0.728,50
2008,AL,Ryan Sweeney,23,OAK,115,433,384,53,110,18,2,5,45,38,67,0.286,0.35,0.383,0.733,147
2008,AL,Nick Swisher,27,CHW,153,588,497,86,109,21,1,24,69,82,135,0.219,0.332,0.41,0.743,204
2008,AL,Brian Tallet,30,TOR,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Taylor Teagarden,24,TEX,16,53,47,10,15,5,0,6,17,5,19,0.319,0.396,0.809,1.205,38
2008,AL,Mark Teahen,26,KCR,149,623,572,66,146,31,4,15,59,46,131,0.255,0.313,0.402,0.715,230
2008,AL,Mark Teixeira,28,LAA,54,234,193,39,69,14,0,13,43,32,23,0.358,0.449,0.632,1.081,122
2008,AL,Rob Tejeda,26,TEX,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Marcus Thames,31,DET,103,342,316,50,76,12,0,25,56,24,95,0.241,0.292,0.516,0.808,163
2008,AL,Curtis Thigpen,25,TOR,10,21,17,2,3,0,0,1,1,1,8,0.176,0.263,0.353,0.616,6
2008,AL,Clete Thomas,24,DET,40,133,116,7,33,9,1,1,9,14,26,0.284,0.366,0.405,0.772,47
2008,AL,Frank Thomas,40,TOR,16,72,60,7,10,1,0,3,11,11,13,0.167,0.306,0.333,0.639,20
2008,AL,Frank Thomas,40,OAK,55,217,186,20,49,6,1,5,19,28,44,0.263,0.364,0.387,0.751,72
2008,AL,Jim Thome,37,CHW,149,602,503,93,123,28,0,34,90,91,147,0.245,0.362,0.503,0.865,253
2008,AL,Matt Thornton,31,CHW,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Joe Thurston,28,BOS,4,9,8,0,0,0,0,0,0,0,1,0,0.111,0,0.111,0
2008,AL,Mike Timlin,42,BOS,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Matt Tolbert,26,MIN,41,123,113,18,32,6,3,0,6,7,19,0.283,0.322,0.389,0.712,44
2008,AL,Brett Tomko,35,KCR,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Eider Torres,25,BAL,8,9,9,2,2,0,0,0,0,0,2,0.222,0.222,0.222,0.444,2
2008,AL,Billy Traber,28,NYY,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Matt Tuiasosopo,22,SEA,14,47,44,1,7,2,1,0,2,2,16,0.159,0.213,0.25,0.463,11
2008,AL,Matt Tupman,28,KCR,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,1
2008,AL,Jason Tyner,31,CLE,1,3,2,0,0,0,0,0,0,0,0,0,0.333,0,0.333,0
2008,AL,Melvin Upton Jr.,23,TBR,145,640,531,85,145,37,2,9,67,97,134,0.273,0.383,0.401,0.784,213
2008,AL,Juan Uribe,29,CHW,110,353,324,38,80,22,1,7,40,22,64,0.247,0.296,0.386,0.682,125
2008,AL,Luis Valbuena,22,SEA,18,54,49,6,12,5,0,0,1,4,11,0.245,0.315,0.347,0.662,17
2008,AL,Jonathan Van Every,28,BOS,11,18,17,0,4,0,1,0,5,1,6,0.235,0.278,0.353,0.631,6
2008,AL,Jason Varitek,36,BOS,131,483,423,37,93,20,0,13,43,52,122,0.22,0.313,0.359,0.672,152
2008,AL,Javier Vazquez,31,CHW,1,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,AL,Ramon Vazquez,31,TEX,105,347,300,44,87,18,3,6,40,38,66,0.29,0.365,0.43,0.795,129
2008,AL,Jorge Velandia,33,TOR,3,7,7,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Jorge Velandia,33,CLE,7,9,8,1,3,1,0,0,0,1,2,0.375,0.444,0.5,0.944,4
2008,AL,Gil Velazquez,28,BOS,3,8,8,0,1,0,0,0,1,0,0,0.125,0.125,0.125,0.25,1
2008,AL,Jose Veras,27,NYY,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Justin Verlander,25,DET,2,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,AL,Jose Vidro,33,SEA,85,330,308,28,72,11,0,7,45,18,36,0.234,0.274,0.338,0.612,104
2008,AL,Tim Wakefield,41,BOS,1,3,3,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,AL,Jamie Walker,36,BAL,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Chien-Ming Wang,28,NYY,1,3,3,1,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Jarrod Washburn,33,SEA,4,6,6,1,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Ehren Wassermann,27,CHW,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Jered Weaver,25,LAA,2,4,4,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,AL,Vernon Wells,29,TOR,108,466,427,63,128,22,1,20,78,29,46,0.3,0.343,0.496,0.84,212
2008,AL,Dan Wheeler,30,TBR,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Brad Wilkerson,31,SEA,19,68,56,1,13,4,0,0,5,10,15,0.232,0.348,0.304,0.652,17
2008,AL,Brad Wilkerson,31,TOR,85,241,208,20,45,8,2,4,23,25,53,0.216,0.297,0.332,0.629,69
2008,AL,Reggie Willits,27,LAA,82,136,108,21,21,4,0,0,7,21,26,0.194,0.321,0.231,0.552,25
2008,AL,Bobby Wilson,25,LAA,7,7,6,0,1,0,0,0,1,1,3,0.167,0.286,0.167,0.452,1
2008,AL,C.J. Wilson,27,TEX,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Dewayne Wise,30,CHW,57,143,129,20,32,4,2,6,18,8,32,0.248,0.293,0.45,0.742,58
2008,AL,Brian Wolfe,27,TOR,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Brandon Wood,23,LAA,55,157,150,12,30,4,0,5,13,4,43,0.2,0.224,0.327,0.551,49
2008,AL,Jamey Wright,33,TEX,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Yasuhiko Yabuta,35,KCR,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Kevin Youkilis,29,BOS,145,621,538,91,168,43,4,29,115,62,108,0.312,0.39,0.569,0.958,306
2008,AL,Delmon Young,22,MIN,152,623,575,80,167,28,4,10,69,35,105,0.29,0.336,0.405,0.741,233
2008,AL,Michael Young,31,TEX,155,708,645,102,183,36,2,12,82,55,109,0.284,0.339,0.402,0.741,259
2008,AL,Gregg Zaun,37,TOR,86,288,245,29,58,12,0,6,30,38,38,0.237,0.34,0.359,0.7,88
2008,AL,Brad Ziegler,28,OAK,3,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,Ben Zobrist,27,TBR,62,227,198,32,50,10,2,12,30,25,37,0.253,0.339,0.505,0.844,100
2008,AL,Joel Zumaya,23,DET,2,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,AL,LgAvg per 600 PA,,,164,600,535,74,143,29,3,16,71,52,102,0.267,0.335,0.419,0.755,224
2008,NL,Reggie Abercrombie,27,HOU,34,60,55,10,17,5,0,2,5,1,23,0.309,0.339,0.509,0.848,28
2008,NL,Manny Acosta,27,ATL,43,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,NL,Mike Adams,29,SDP,51,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NL,Jon Adkins,30,CIN,4,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Jeremy Affeldt,29,CIN,68,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NL,Chris Aguila,29,NYM,8,15,12,0,2,0,0,0,0,2,4,0.167,0.286,0.167,0.452,2
2008,NL,Eliezer Alfonzo,29,SFG,5,11,11,0,1,0,0,0,1,0,4,0.091,0.091,0.091,0.182,1
2008,NL,Moises Alou,41,NYM,15,54,49,4,17,2,0,0,9,2,4,0.347,0.389,0.388,0.777,19
2008,NL,Chip Ambres,28,SDP,24,48,41,3,8,1,0,0,0,7,15,0.195,0.313,0.22,0.532,9
2008,NL,Alfredo Amezaga,30,FLA,125,337,311,41,82,13,5,3,32,19,47,0.264,0.312,0.367,0.679,114
2008,NL,Josh Anderson,25,ATL,40,146,136,21,40,7,1,3,12,8,33,0.294,0.338,0.426,0.764,58
2008,NL,Marlon Anderson,34,NYM,87,151,138,16,29,6,0,1,10,9,27,0.21,0.255,0.275,0.53,38
2008,NL,Robert Andino,24,FLA,44,68,63,7,13,2,0,2,9,4,23,0.206,0.254,0.333,0.587,21
2008,NL,Rick Ankiel,28,STL,120,463,413,65,109,21,2,25,71,42,100,0.264,0.337,0.506,0.843,209
2008,NL,Matt Antonelli,23,SDP,21,65,57,6,11,2,0,1,3,5,11,0.193,0.292,0.281,0.573,16
2008,NL,Danny Ardoin,33,LAD,24,54,51,3,12,1,0,1,4,2,10,0.235,0.278,0.314,0.592,16
2008,NL,Alberto Arias,24,COL,12,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NL,Alberto Arias,24,HOU,3,2,2,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,NL,Tony Armas,30,NYM,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NL,Bronson Arroyo,31,CIN,38,74,61,4,12,3,0,1,6,4,21,0.197,0.246,0.295,0.541,18
2008,NL,Jose Ascanio,23,CHC,5,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Garrett Atkins,28,COL,155,664,611,86,175,32,3,21,99,40,100,0.286,0.328,0.452,0.78,276
2008,NL,Rich Aurilia,36,SFG,140,440,407,33,115,21,1,10,52,30,56,0.283,0.332,0.413,0.745,168
2008,NL,Brad Ausmus,39,HOU,81,250,216,15,47,8,0,3,24,25,41,0.218,0.303,0.296,0.6,64
2008,NL,Luis Ayala,30,WSN,60,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NL,Luis Ayala,30,NYM,19,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Brandon Backe,30,HOU,29,56,47,8,13,2,0,2,3,3,18,0.277,0.333,0.447,0.78,21
2008,NL,Burke Badenhop,25,FLA,12,14,12,0,1,0,0,0,0,0,7,0.083,0.083,0.083,0.167,1
2008,NL,Cha-Seung Baek,28,SDP,23,38,29,2,5,1,0,1,2,1,7,0.172,0.2,0.31,0.51,9
2008,NL,Homer Bailey,22,CIN,8,12,10,0,1,1,0,0,0,0,5,0.1,0.1,0.2,0.3,2
2008,NL,Jeff Baker,27,COL,104,333,299,55,80,22,1,12,48,26,85,0.268,0.322,0.468,0.791,140
2008,NL,John Baker,27,FLA,61,233,197,32,59,14,0,5,32,30,48,0.299,0.392,0.447,0.839,88
2008,NL,Paul Bako,36,CIN,99,338,299,30,65,11,2,6,35,34,90,0.217,0.299,0.328,0.626,98
2008,NL,Collin Balester,22,WSN,15,25,15,1,3,0,0,0,1,1,8,0.2,0.294,0.2,0.494,3
2008,NL,Josh Banks,25,SDP,18,27,23,3,3,0,0,0,0,2,6,0.13,0.2,0.13,0.33,3
2008,NL,Josh Bard,30,SDP,57,198,178,11,36,9,0,1,16,18,25,0.202,0.279,0.27,0.549,48
2008,NL,Brian Barden,27,STL,9,10,9,0,2,0,0,0,1,0,4,0.222,0.222,0.222,0.444,2
2008,NL,Clint Barmes,29,COL,107,417,393,47,114,25,6,11,44,17,69,0.29,0.322,0.468,0.79,184
2008,NL,Michael Barrett,31,SDP,30,107,94,9,19,3,0,2,9,9,16,0.202,0.274,0.298,0.571,28
2008,NL,Jimmy Barthmaier,24,PIT,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NL,Brian Barton,26,STL,82,179,153,23,41,9,2,2,13,19,39,0.268,0.354,0.392,0.746,60
2008,NL,Denny Bautista,25,PIT,35,5,5,0,1,0,0,0,1,0,3,0.2,0.2,0.2,0.4,1
2008,NL,Jose Bautista,27,PIT,107,363,314,38,76,15,0,12,44,38,77,0.242,0.325,0.404,0.729,127
2008,NL,Jason Bay,29,PIT,106,459,393,72,111,23,2,22,64,59,86,0.282,0.375,0.519,0.894,204
2008,NL,T.J. Beam,27,PIT,32,5,4,0,0,0,0,0,0,0,2,0,0,0,0,0
2008,NL,Joe Beimel,31,LAD,69,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Matt Belisle,28,CIN,6,11,8,0,1,0,0,0,0,0,3,0.125,0.125,0.125,0.25,1
2008,NL,Heath Bell,30,SDP,70,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Ronnie Belliard,33,WSN,96,337,296,37,85,22,0,11,46,37,58,0.287,0.372,0.473,0.845,140
2008,NL,Edwin Bellorin,26,COL,3,3,3,0,1,0,0,0,0,0,0,0.333,0.333,0.333,0.667,1
2008,NL,Carlos Beltran,31,NYM,161,706,606,116,172,40,5,27,112,92,96,0.284,0.376,0.5,0.876,303
2008,NL,Gary Bennett,36,LAD,10,23,21,1,4,1,0,1,4,2,0,0.19,0.261,0.381,0.642,8
2008,NL,Jeff Bennett,28,ATL,68,12,9,0,2,1,0,0,1,2,2,0.222,0.364,0.333,0.697,3
2008,NL,Jason Bergmann,26,WSN,29,42,40,0,0,0,0,0,0,0,20,0,0,0,0,0
2008,NL,Lance Berkman,32,HOU,159,665,554,114,173,46,4,29,106,99,108,0.312,0.42,0.567,0.986,314
2008,NL,Roger Bernadina,24,WSN,26,86,76,10,16,1,1,0,2,9,21,0.211,0.294,0.25,0.544,19
2008,NL,Doug Bernier,28,COL,2,4,4,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NL,Angel Berroa,30,LAD,84,256,226,26,52,13,1,1,16,20,41,0.23,0.304,0.31,0.614,70
2008,NL,Chad Billingsley,23,LAD,35,72,63,1,6,0,0,0,3,4,36,0.095,0.149,0.095,0.244,6
2008,NL,Brian Bixler,25,PIT,50,120,108,16,17,2,1,0,2,6,36,0.157,0.229,0.194,0.423,21
2008,NL,Casey Blake,34,LAD,58,233,211,25,53,12,1,10,23,16,52,0.251,0.313,0.46,0.773,97
2008,NL,Gregor Blanco,24,ATL,144,519,430,52,108,14,4,1,38,74,99,0.251,0.366,0.309,0.676,133
2008,NL,Henry Blanco,36,CHC,58,128,120,15,35,3,0,3,12,6,22,0.292,0.325,0.392,0.717,47
2008,NL,Joe Blanton,27,PHI,13,23,16,0,1,0,0,0,1,0,10,0.063,0.059,0.063,0.121,1
2008,NL,Geoff Blum,35,HOU,114,356,325,36,78,14,1,14,53,21,54,0.24,0.287,0.418,0.705,136
2008,NL,Brian Bocock,23,SFG,32,93,77,4,11,1,0,0,2,12,29,0.143,0.258,0.156,0.414,12
2008,NL,Mitchell Boggs,24,STL,6,8,8,0,0,0,0,0,0,0,5,0,0,0,0,0
2008,NL,T.J. Bohn,28,PHI,14,5,5,1,2,1,0,0,3,0,1,0.4,0.4,0.6,1,3
2008,NL,Emilio Bonifacio,23,ARI,8,12,12,3,2,1,0,0,2,0,5,0.167,0.167,0.25,0.417,3
2008,NL,Emilio Bonifacio,23,WSN,41,174,157,26,39,5,5,0,12,14,41,0.248,0.305,0.344,0.649,54
2008,NL,Aaron Boone,35,WSN,104,255,232,23,56,13,1,6,28,18,52,0.241,0.299,0.384,0.683,89
2008,NL,Dave Borkowski,31,HOU,25,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Michael Bourn,25,HOU,138,514,467,57,107,10,4,5,29,37,111,0.229,0.288,0.3,0.588,140
2008,NL,Cedrick Bowers,30,COL,5,1,0,1,0,0,0,0,0,1,0,,1,,,0
2008,NL,Micah Bowie,33,COL,10,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,John Bowker,24,SFG,111,350,326,31,83,14,3,10,43,19,74,0.255,0.3,0.408,0.708,133
2008,NL,Blaine Boyer,26,ATL,72,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NL,Russell Branyan,32,MIL,50,152,132,24,33,8,0,12,20,19,42,0.25,0.342,0.583,0.925,77
2008,NL,Ryan Braun,24,MIL,151,663,611,92,174,39,7,37,106,42,129,0.285,0.335,0.553,0.888,338
2008,NL,Bill Bray,25,CIN,58,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Yhency Brazoban,28,LAD,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Doug Brocail,41,HOU,65,1,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Jonathan Broxton,24,LAD,70,3,2,0,0,0,0,0,0,1,0,0,0.333,0,0.333,0
2008,NL,Jay Bruce,21,CIN,108,452,413,63,105,17,1,21,52,33,110,0.254,0.314,0.453,0.767,187
2008,NL,Eric Bruntlett,30,PHI,120,238,212,37,46,9,1,2,15,21,35,0.217,0.297,0.297,0.594,63
2008,NL,Taylor Buchholz,26,COL,59,1,0,0,0,0,0,0,1,1,0,,1,,,0
2008,NL,Billy Buckner,24,ARI,10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,NL,Francisley Bueno,27,ATL,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Chris Burke,28,ARI,86,199,165,20,32,5,1,2,12,27,33,0.194,0.31,0.273,0.582,45
2008,NL,Sean Burnett,25,PIT,55,3,3,1,1,1,0,0,0,0,2,0.333,0.333,0.667,1,2
2008,NL,Pat Burrell,31,PHI,157,645,536,74,134,33,3,33,86,102,136,0.25,0.367,0.507,0.875,272
2008,NL,Emmanuel Burriss,23,SFG,94,274,240,37,68,6,1,1,18,23,24,0.283,0.357,0.329,0.686,79
2008,NL,Jared Burton,27,CIN,50,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NL,Dave Bush,28,MIL,31,63,57,2,5,1,0,0,0,1,21,0.088,0.103,0.105,0.209,6
2008,NL,Tim Byrdak,34,HOU,56,6,6,0,1,0,0,0,0,0,2,0.167,0.167,0.167,0.333,1
2008,NL,Eric Byrnes,32,ARI,52,224,206,28,43,13,1,6,23,16,36,0.209,0.272,0.369,0.641,76
2008,NL,Jolbert Cabrera,35,CIN,48,126,115,17,29,6,1,3,12,8,29,0.252,0.31,0.4,0.71,46
2008,NL,Matt Cain,23,SFG,32,72,62,3,7,1,0,2,3,4,34,0.113,0.167,0.226,0.392,14
2008,NL,Kevin Cameron,28,SDP,10,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NL,Mike Cameron,35,MIL,120,508,444,69,108,25,2,25,70,54,142,0.243,0.331,0.477,0.809,212
2008,NL,Jorge Campillo,29,ATL,38,51,45,4,8,1,0,0,2,1,16,0.178,0.196,0.2,0.396,9
2008,NL,Robinson Cancel,32,NYM,27,53,49,5,12,2,0,1,5,3,6,0.245,0.288,0.347,0.635,17
2008,NL,Jorge Cantu,26,FLA,155,685,628,92,174,41,0,29,95,40,111,0.277,0.327,0.481,0.808,302
2008,NL,Jose Capellan,27,COL,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NL,Matt Capps,24,PIT,48,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2008,NL,Luke Carlin,27,SDP,36,105,94,12,14,3,1,1,6,10,34,0.149,0.238,0.234,0.472,22
2008,NL,Buddy Carlyle,30,ATL,45,10,9,1,2,0,0,0,0,1,1,0.222,0.3,0.222,0.522,2
2008,NL,Chris Carpenter,33,STL,4,5,5,0,0,0,0,0,0,0,3,0,0,0,0,0
2008,NL,Drew Carpenter,23,PHI,1,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Brett Carroll,25,FLA,26,18,17,5,1,0,1,0,1,1,6,0.059,0.111,0.176,0.288,3
2008,NL,Raul Casanova,35,NYM,20,61,55,5,15,2,0,1,6,6,10,0.273,0.344,0.364,0.708,20
2008,NL,Jack Cassel,27,HOU,9,9,9,0,2,0,0,0,1,0,4,0.222,0.222,0.222,0.444,2
2008,NL,Jose Castillo,27,SFG,112,420,394,42,96,28,4,6,35,25,71,0.244,0.29,0.381,0.671,150
2008,NL,Jose Castillo,27,HOU,15,35,32,4,9,1,0,0,2,2,10,0.281,0.314,0.313,0.627,10
2008,NL,Luis Castillo,32,NYM,87,359,298,46,73,7,1,3,28,50,35,0.245,0.355,0.305,0.66,91
2008,NL,Wilkin Castillo,24,CIN,18,34,32,6,9,1,0,0,1,1,5,0.281,0.303,0.313,0.616,10
2008,NL,Kory Casto,26,WSN,66,182,163,15,35,10,0,2,16,19,36,0.215,0.297,0.313,0.61,51
2008,NL,Juan Castro,36,CIN,7,11,10,1,0,0,0,0,0,1,0,0,0.091,0,0.091,0
2008,NL,Ramon Castro,32,NYM,52,157,143,15,35,7,0,7,24,13,34,0.245,0.312,0.441,0.753,63
2008,NL,Ronny Cedeno,25,CHC,99,236,216,36,58,12,0,2,28,18,41,0.269,0.328,0.352,0.68,76
2008,NL,Mike Cervenak,31,PHI,10,13,13,0,2,0,0,0,1,0,5,0.154,0.154,0.154,0.308,2
2008,NL,Shawn Chacon,30,HOU,13,28,24,1,3,0,0,0,0,2,10,0.125,0.192,0.125,0.317,3
2008,NL,Endy Chavez,30,NYM,133,298,270,30,72,10,2,1,12,17,22,0.267,0.308,0.33,0.638,89
2008,NL,Jesse Chavez,24,PIT,15,0,0,0,0,0,0,0,0,0,0,,,,,0
2008,NL,Raul Chavez,35,PIT,42,122,116,12,30,4,0,1,10,4,14,0.259,0.287,0.319,0.606,37
